Date,Product,Region,Sales,Customer_Age,Customer_Gender,Customer_Satisfaction
2025-11-19,Widget A,West,933,67,Female,3.462904213780691
2025-11-20,Widget A,East,432,18,Male,3.7638054650718233
2025-11-21,Widget A,East,656,69,Female,2.616593727108225
2025-11-22,Widget A,East,434,38,Female,4.501485053308933
2025-11-23,Widget C,South,631,46,Male,2.6619735867836574
2025-11-24,Widget C,East,320,23,Male,2.6111045373933326
2025-11-25,Widget D,South,734,54,Male,1.1448290459495398
2025-11-26,Widget B,West,845,18,Male,3.2045653447789353
2025-11-27,Widget C,East,832,68,Female,3.8347233540476204
2025-11-28,Widget C,East,422,18,Male,1.4577526540673924
2025-11-29,Widget B,North,950,44,Female,2.2217310643514834
2025-11-30,Widget C,South,102,38,Female,4.125027815131409
2025-12-01,Widget A,West,793,33,Female,2.4636777416543016
2025-12-02,Widget A,North,305,61,Female,1.9664098481601595
2025-12-03,Widget B,North,931,57,Female,3.688802654260449
2025-12-04,Widget D,West,139,43,Male,1.7870351106866225
2025-12-05,Widget D,North,158,33,Female,4.582611678332707
2025-12-06,Widget B,South,673,45,Female,1.4223935841045638
2025-12-07,Widget B,South,743,18,Female,3.8261992091313077
2025-12-08,Widget A,East,606,53,Male,2.9981948051455007
2025-12-09,Widget D,North,671,27,Female,4.479718249587974
2025-12-10,Widget C,East,983,60,Female,1.5047803641049464
2025-12-11,Widget A,North,942,34,Male,3.7115796739843514
2025-12-12,Widget B,South,221,40,Female,3.2882185567255258
2025-12-13,Widget D,South,578,24,Female,2.9203605689601857
2025-12-14,Widget C,South,718,61,Male,2.9656290537306735
2025-12-15,Widget C,North,195,24,Female,3.887907847194123
2025-12-16,Widget A,South,958,61,Female,4.750966619739288
2025-12-17,Widget D,North,513,32,Female,1.3650066364761924
2025-12-18,Widget D,East,334,51,Female,1.078010590442081
2025-12-19,Widget B,North,997,63,Female,4.222819169924814
2025-12-20,Widget D,East,161,62,Male,1.4326775502030373
2025-12-21,Widget D,North,355,21,Male,4.946787184321695
2025-12-22,Widget A,East,660,31,Male,3.477392995835349
2025-12-23,Widget D,South,447,31,Female,3.603465581016563
2025-12-24,Widget C,East,770,33,Female,1.7955668117520696
2025-12-25,Widget A,South,223,24,Female,1.9612492411866977
2025-12-26,Widget A,South,581,49,Male,3.6374012123970005
2025-12-27,Widget B,East,416,36,Female,4.638907351736788
2025-12-28,Widget D,North,603,19,Female,4.9295622180702665
2025-12-29,Widget B,North,818,27,Female,1.7921237865243747
2025-12-30,Widget C,West,147,67,Male,1.5364784908391607
2025-12-31,Widget A,North,508,34,Male,1.2256054310431619
2026-01-01,Widget A,West,235,54,Female,4.4731880726453115
2026-01-02,Widget A,North,300,29,Female,2.178859387425875
2026-01-03,Widget C,North,349,23,Female,1.0072481354770066
2026-01-04,Widget C,South,413,39,Male,1.8952723442257153
2026-01-05,Widget B,West,968,49,Male,2.3617643203976737
2026-01-06,Widget B,North,467,58,Male,4.963944677986741
2026-01-07,Widget B,West,528,37,Female,3.0941663754283266
2026-01-08,Widget D,South,929,18,Male,1.8188557903804052
2026-01-09,Widget A,South,906,64,Female,2.3392733788538043
2026-01-10,Widget A,West,579,23,Female,2.321230750227514
2026-01-11,Widget B,South,413,36,Male,1.078902985852702
2026-01-12,Widget A,East,599,35,Female,1.5407322166857202
2026-01-13,Widget B,East,820,23,Male,3.780785838812845
2026-01-14,Widget D,South,454,62,Female,1.4810039462829385
2026-01-15,Widget D,East,584,50,Female,1.9229371064244751
2026-01-16,Widget C,North,310,40,Male,2.402949193617235
2026-01-17,Widget D,West,803,40,Female,4.030939778009175
2026-01-18,Widget B,North,143,43,Female,3.329603859471759
2026-01-19,Widget D,West,640,30,Female,3.755999939954273
2026-01-20,Widget C,South,670,24,Female,3.268049301680689
2026-01-21,Widget A,North,682,32,Female,3.734369700887476
2026-01-22,Widget B,South,191,61,Female,1.0113686146558898
2026-01-23,Widget A,South,364,44,Female,4.723592577485718
2026-01-24,Widget C,West,994,43,Female,1.443680923499226
2026-01-25,Widget C,West,319,50,Male,2.6249963839076194
2026-01-26,Widget C,West,541,32,Male,4.084153480979419
2026-01-27,Widget A,North,500,53,Female,2.7409228720376957
2026-01-28,Widget A,East,499,62,Female,4.787370206670063
2026-01-29,Widget A,West,826,44,Male,2.870355793995067
2026-01-30,Widget A,West,998,22,Female,4.499757622410685
2026-01-31,Widget C,North,888,19,Male,4.243312453449084
2026-02-01,Widget C,West,675,50,Male,4.923945211194733
2026-02-02,Widget B,North,957,33,Male,4.706191123003902
2026-02-03,Widget B,South,903,40,Female,4.592495338851515
2026-02-04,Widget A,West,589,55,Female,3.9264173620778733
2026-02-05,Widget D,West,584,33,Female,2.467992589072883
2026-02-06,Widget D,South,856,31,Male,1.4245016742596097
2026-02-07,Widget C,South,569,46,Male,3.75458020905756
2026-02-08,Widget C,South,673,43,Male,4.91461632535186
2026-02-09,Widget C,West,943,52,Female,3.906417749327476
2026-02-10,Widget B,East,781,32,Male,4.714917477109342
2026-02-11,Widget B,East,544,20,Male,4.217218851822067
2026-02-12,Widget C,East,368,40,Female,1.652458700466715
2026-02-13,Widget C,West,366,46,Male,1.9968150823651492
2026-02-14,Widget C,South,153,51,Male,2.3674624070494015
2026-02-15,Widget D,West,627,50,Female,1.6730417773520165
2026-02-16,Widget B,South,619,58,Female,3.326605330692027
2026-02-17,Widget D,West,715,58,Male,4.9018020965398055
2026-02-18,Widget D,West,158,40,Female,4.045835333744634
2026-02-19,Widget C,South,924,24,Male,2.6935469962698475
2026-02-20,Widget C,East,139,20,Female,1.0180179239211546
2026-02-21,Widget A,South,336,49,Male,2.253104044552715
2026-02-22,Widget A,North,485,48,Female,3.107037150768861
2026-02-23,Widget D,North,705,35,Male,2.2970034954078824
2026-02-24,Widget B,South,833,60,Female,1.4441396920954381
2026-02-25,Widget C,West,815,24,Female,2.771059827447578
2026-02-26,Widget C,North,749,58,Female,2.013011267862865
2026-02-27,Widget D,North,399,18,Female,4.636929505846005
2026-02-28,Widget A,West,494,31,Female,1.407018114004063
2026-03-01,Widget B,West,306,69,Female,1.1966105148988415
2026-03-02,Widget A,East,435,49,Female,1.0212566766194482
2026-03-03,Widget A,West,692,23,Male,2.312278737942631
2026-03-04,Widget A,South,829,56,Male,3.6415473528035545
2026-03-05,Widget A,South,613,27,Female,3.9216550115271707
2026-03-06,Widget C,East,277,24,Female,2.8130467335268925
2026-03-07,Widget C,North,495,43,Male,3.737314601821067
2026-03-08,Widget A,North,470,51,Male,2.4396561448614538
2026-03-09,Widget B,West,957,47,Female,3.6712248799464677
2026-03-10,Widget D,South,890,53,Male,1.1623839412094936
2026-03-11,Widget B,North,757,38,Male,2.5630119382680165
2026-03-12,Widget B,East,417,34,Female,4.163398710532716
2026-03-13,Widget B,East,835,50,Female,4.212024121836006
2026-03-14,Widget A,South,468,27,Female,3.8645951155027785
2026-03-15,Widget C,East,483,68,Male,1.8169544822794577
2026-03-16,Widget B,East,161,64,Female,1.988820475722533
2026-03-17,Widget A,South,905,59,Female,4.984354909058049
2026-03-18,Widget B,West,604,68,Male,1.4135120288078395
2026-03-19,Widget B,West,338,29,Female,1.7226507956096375
2026-03-20,Widget A,East,294,33,Male,1.5201050226005304
2026-03-21,Widget C,West,777,58,Male,2.3106198547344623
2026-03-22,Widget C,West,321,49,Male,1.8407033409356934
2026-03-23,Widget D,East,160,32,Male,2.9907518381910885
2026-03-24,Widget A,West,228,44,Male,2.9040828275204795
2026-03-25,Widget D,East,784,45,Male,4.606022477805213
2026-03-26,Widget D,North,255,34,Female,1.138959789779126
2026-03-27,Widget D,South,477,63,Female,2.2795183066710534
2026-03-28,Widget C,South,721,67,Female,3.3866315679883607
2026-03-29,Widget A,West,880,19,Male,3.4192070473758553
2026-03-30,Widget D,West,967,53,Female,2.920504916056837
2026-03-31,Widget A,West,889,67,Male,4.262662163258534
2026-04-01,Widget A,South,685,24,Female,1.2508886856578352
2026-04-02,Widget C,North,536,30,Male,4.261951062320543
2026-04-03,Widget D,North,306,32,Female,2.9790169617428144
2026-04-04,Widget D,South,487,42,Male,1.5350427803080087
2026-04-05,Widget A,North,579,40,Female,4.54280765416191
2026-04-06,Widget B,South,890,39,Male,3.596915118163854
2026-04-07,Widget C,North,986,43,Female,1.6541827472965571
2026-04-08,Widget C,East,937,50,Male,1.1345988935961064
2026-04-09,Widget C,East,439,28,Female,1.564438593330597
2026-04-10,Widget C,South,968,27,Female,3.4351918407215742
2026-04-11,Widget D,North,439,42,Female,1.7171849410401938
2026-04-12,Widget D,West,303,54,Male,1.9030522995001125
2026-04-13,Widget B,North,260,65,Male,1.1005589030252567
2026-04-14,Widget C,East,639,60,Male,3.8917226889544145
2026-04-15,Widget C,East,491,55,Male,4.241457599037748
2026-04-16,Widget A,North,868,58,Male,4.187392707088493
2026-04-17,Widget D,North,776,62,Female,1.510272605457137
2026-04-18,Widget C,West,674,41,Male,4.613204509555038
2026-04-19,Widget B,West,633,57,Female,3.68911531789632
2026-04-20,Widget B,North,169,63,Female,4.590114489507458
2026-04-21,Widget D,North,992,50,Male,2.7886420181226543
2026-04-22,Widget B,North,504,34,Female,2.747819444334791
2026-04-23,Widget B,North,707,41,Male,4.138146074739581
2026-04-24,Widget D,South,774,54,Male,1.373191421906974
2026-04-25,Widget C,North,690,19,Male,3.083496146539543
2026-04-26,Widget C,West,616,49,Female,4.345536942524903
2026-04-27,Widget B,East,927,41,Male,4.320770252278285
2026-04-28,Widget B,South,219,26,Male,4.824531425369476
2026-04-29,Widget C,North,913,21,Male,3.793090374122186
2026-04-30,Widget D,East,789,34,Female,1.8310825177589134
2026-05-01,Widget B,South,787,34,Male,1.0811212595783233
2026-05-02,Widget A,East,316,67,Female,2.9176631945084077
2026-05-03,Widget D,North,155,65,Female,3.054815462490222
2026-05-04,Widget B,North,465,47,Male,1.9610503379957258
2026-05-05,Widget B,West,798,57,Female,1.4987897884944128
2026-05-06,Widget A,North,603,28,Female,3.344832664762036
2026-05-07,Widget A,North,843,38,Male,4.057022696096565
2026-05-08,Widget C,South,866,38,Male,4.972616414360642
2026-05-09,Widget D,West,554,35,Male,4.033210468842074
2026-05-10,Widget D,South,203,46,Female,4.174529657022324
2026-05-11,Widget C,East,176,41,Male,3.46584351291519
2026-05-12,Widget D,North,329,27,Female,4.9436906358800705
2026-05-13,Widget D,East,357,62,Female,3.5598255404582817
2026-05-14,Widget D,South,363,34,Female,4.441013145598817
2026-05-15,Widget D,North,430,35,Female,4.783138584963822
2026-05-16,Widget D,North,281,59,Female,4.719434002002243
2026-05-17,Widget A,South,992,65,Male,2.525661375133426
2026-05-18,Widget D,South,867,37,Male,1.3146482332570346
2026-05-19,Widget A,South,649,54,Female,1.6874948101569873
2026-05-20,Widget D,South,787,62,Female,1.23689322158643
2026-05-21,Widget C,South,126,35,Male,1.4215877393165601
2026-05-22,Widget B,North,375,34,Male,1.7386049835747905
2026-05-23,Widget A,South,751,26,Female,2.364377266349607
2026-05-24,Widget D,North,398,31,Female,3.1741585863003032
2026-05-25,Widget C,North,898,66,Male,3.846728237420344
2026-05-26,Widget B,South,190,46,Male,1.8437093444260477
2026-05-27,Widget A,South,579,48,Female,3.6900896169525574
2026-05-28,Widget B,West,672,21,Male,3.8170362980096786
2026-05-29,Widget C,North,557,35,Male,3.234489347464758
2026-05-30,Widget A,South,550,37,Female,4.614471479194842
2026-05-31,Widget B,South,464,64,Female,1.4439792556872426
2026-06-01,Widget D,South,958,60,Female,1.708485830409678
2026-06-02,Widget A,West,774,61,Male,2.7146592975579393
2026-06-03,Widget B,West,450,26,Female,1.5068509409369555
2026-06-04,Widget C,East,754,30,Male,3.2651845748963497
2026-06-05,Widget C,North,499,32,Female,2.5936018664376976
2026-06-06,Widget A,East,352,44,Female,2.1383831781436737
2026-06-07,Widget B,South,880,32,Male,1.679959252070549
2026-06-08,Widget A,West,980,45,Male,2.341352953392841
2026-06-09,Widget A,West,902,54,Female,3.431837403329368
2026-06-10,Widget B,East,558,36,Female,3.3031408435576464
2026-06-11,Widget B,West,798,43,Male,1.6544960008409353
2026-06-12,Widget D,South,598,69,Female,1.4996792429625336
2026-06-13,Widget B,West,607,43,Male,1.1067070504354901
2026-06-14,Widget C,East,403,42,Male,1.049702375175729
2026-06-15,Widget A,South,600,43,Female,4.519241742878741
2026-06-16,Widget A,East,902,43,Male,1.1803554240215597
2026-06-17,Widget C,West,697,63,Male,3.924884439492985
2026-06-18,Widget B,East,265,45,Male,4.487940384979828
2026-06-19,Widget C,East,514,66,Female,1.3922313942498303
2026-06-20,Widget C,North,561,35,Male,2.7452056953320705
2026-06-21,Widget D,West,213,49,Female,4.849211932697107
2026-06-22,Widget C,West,532,20,Female,4.33655464209434
2026-06-23,Widget A,East,455,19,Female,2.95881612743142
2026-06-24,Widget C,North,794,50,Male,4.0502844511662115
2026-06-25,Widget A,West,306,59,Male,4.333510497726655
2026-06-26,Widget A,South,867,36,Female,2.392107852754877
2026-06-27,Widget A,East,334,34,Female,4.568611667479844
2026-06-28,Widget B,West,541,61,Male,2.881893278708627
2026-06-29,Widget D,South,454,50,Female,3.11122945423532
2026-06-30,Widget A,West,614,29,Female,4.998830551287324
2026-07-01,Widget A,South,307,66,Male,4.3732118646086455
2026-07-02,Widget B,East,808,20,Female,2.44708002309192
2026-07-03,Widget A,West,952,60,Male,1.0413823858907998
2026-07-04,Widget C,West,224,66,Male,3.5046962951755787
2026-07-05,Widget C,North,237,43,Female,3.8156537045124312
2026-07-06,Widget D,East,438,52,Male,3.6032107605735186
2026-07-07,Widget A,South,636,25,Male,4.871449404652852
2026-07-08,Widget B,West,167,69,Male,4.451884109328577
2026-07-09,Widget C,West,672,53,Female,2.795326772722594
2026-07-10,Widget B,South,640,24,Female,1.2514299498895238
2026-07-11,Widget B,East,482,63,Female,2.9042350780079875
2026-07-12,Widget C,North,118,63,Male,3.7569760798480925
2026-07-13,Widget B,North,782,53,Male,3.4308392329080184
2026-07-14,Widget C,West,549,33,Female,3.1525482708435395
2026-07-15,Widget B,South,173,41,Female,2.8752758320609653
2026-07-16,Widget C,West,672,18,Male,2.1750474921095453
2026-07-17,Widget A,South,764,66,Female,2.109387046898517
2026-07-18,Widget D,North,375,42,Female,3.0009259157032075
2026-07-19,Widget C,East,147,27,Female,1.642412585718596
2026-07-20,Widget C,South,310,33,Female,2.3627416942992063
2026-07-21,Widget D,North,954,33,Female,2.2959170988403983
2026-07-22,Widget C,West,750,25,Male,3.3485312063368036
2026-07-23,Widget C,South,721,46,Female,1.2667292014520983
2026-07-24,Widget B,East,794,56,Female,4.318674721060381
2026-07-25,Widget D,West,639,45,Male,3.2495135215376085
2026-07-26,Widget A,West,808,23,Male,3.6833067231037413
2026-07-27,Widget C,North,290,33,Male,3.8123756150377313
2026-07-28,Widget D,South,414,37,Male,2.165936547370146
2026-07-29,Widget B,West,662,33,Female,2.881486269539466
2026-07-30,Widget A,East,760,24,Female,4.824983823478669
2026-07-31,Widget D,South,879,58,Female,4.06682095198726
2026-08-01,Widget A,East,661,31,Female,4.878227500892741
2026-08-02,Widget A,West,999,60,Male,3.985017380585153
2026-08-03,Widget A,East,857,43,Male,1.7024005588340696
2026-08-04,Widget C,North,212,43,Female,1.258143535378705
2026-08-05,Widget C,East,269,31,Female,3.3106457468786545
2026-08-06,Widget B,South,567,24,Female,2.4312531188104383
2026-08-07,Widget B,East,777,50,Female,2.101831640552681
2026-08-08,Widget D,East,113,43,Male,4.22884398570167
2026-08-09,Widget B,North,814,62,Female,2.4679730683277894
2026-08-10,Widget A,East,387,37,Male,2.2680038789372157
2026-08-11,Widget A,East,288,20,Male,4.399950372676042
2026-08-12,Widget C,West,254,69,Male,4.385149345945841
2026-08-13,Widget A,West,666,21,Male,2.4254665510202265
2026-08-14,Widget D,South,793,43,Female,4.329994803943865
2026-08-15,Widget A,West,821,28,Female,4.403113961330642
2026-08-16,Widget A,West,987,19,Female,2.695722140118665
2026-08-17,Widget D,West,570,31,Female,1.2658925208366862
2026-08-18,Widget B,West,174,61,Male,1.0063385778653604
2026-08-19,Widget B,North,376,47,Male,3.09316985155598
2026-08-20,Widget D,West,744,66,Male,2.376301973481423
2026-08-21,Widget C,North,442,29,Female,4.988527576633464
2026-08-22,Widget A,North,524,43,Male,4.089643998509137
2026-08-23,Widget D,West,670,61,Male,4.04510182540165
2026-08-24,Widget A,East,610,50,Male,4.820971073149375
2026-08-25,Widget C,North,956,30,Male,4.550897591573284
2026-08-26,Widget A,East,281,31,Female,2.272749917825555
2026-08-27,Widget D,East,557,41,Male,1.6639488864155054
2026-08-28,Widget A,West,950,51,Male,3.983569060261929
2026-08-29,Widget B,South,932,61,Female,2.513095574731492
2026-08-30,Widget C,West,163,43,Female,2.892690606523826
2026-08-31,Widget C,South,938,38,Female,3.5215909250993076
2026-09-01,Widget C,South,359,45,Male,4.631490707740962
2026-09-02,Widget D,West,292,65,Male,2.676351014683864
2026-09-03,Widget C,West,754,53,Male,4.133267560877446
2026-09-04,Widget B,South,715,57,Male,2.07335916509863
2026-09-05,Widget D,West,505,19,Female,3.7918871636944544
2026-09-06,Widget B,South,825,59,Male,1.0063176843116475
2026-09-07,Widget A,East,853,26,Male,4.486028853962539
2026-09-08,Widget A,West,820,40,Female,1.12151831981785
2026-09-09,Widget A,East,192,32,Female,3.8510150190503367
2026-09-10,Widget A,North,529,30,Female,1.1850327570451356
2026-09-11,Widget B,East,753,40,Male,2.0649827975760138
2026-09-12,Widget D,East,533,34,Male,2.9888096142262124
2026-09-13,Widget D,South,503,65,Male,2.6797547413929528
2026-09-14,Widget C,East,533,19,Male,1.7673444584040423
2026-09-15,Widget B,West,211,37,Male,2.3352596468369495
2026-09-16,Widget A,South,474,37,Female,3.9108254802438682
2026-09-17,Widget B,North,158,63,Female,3.677028370318593
2026-09-18,Widget C,West,142,20,Male,1.2872583350556628
2026-09-19,Widget C,North,306,29,Male,3.9892633022915454
2026-09-20,Widget B,East,879,57,Male,1.2121835247881134
2026-09-21,Widget B,West,395,19,Male,3.1717055563991376
2026-09-22,Widget B,West,217,53,Male,2.0402509921687626
2026-09-23,Widget D,North,631,31,Female,3.3507605102392755
2026-09-24,Widget A,West,321,33,Female,2.0453135837636074
2026-09-25,Widget B,West,265,36,Female,4.939831878503324
2026-09-26,Widget B,West,742,51,Male,2.2389127349101274
2026-09-27,Widget B,East,255,61,Male,1.967842542697984
2026-09-28,Widget C,North,283,63,Female,2.113861163661384
2026-09-29,Widget C,West,189,23,Female,4.585891429037181
2026-09-30,Widget D,South,193,30,Male,3.544875314677379
2026-10-01,Widget A,South,112,53,Female,3.922736389683106
2026-10-02,Widget D,South,933,39,Female,4.672042040377402
2026-10-03,Widget A,South,904,35,Male,4.64748993938003
2026-10-04,Widget C,East,841,29,Female,3.95578338631491
2026-10-05,Widget C,West,933,69,Female,1.7912977153652916
2026-10-06,Widget C,North,903,47,Female,4.3734932827000215
2026-10-07,Widget D,West,537,68,Male,1.8151041367642549
2026-10-08,Widget B,East,637,57,Female,3.971595256393728
2026-10-09,Widget B,South,686,24,Female,3.7424122661794974
2026-10-10,Widget C,East,975,49,Female,4.035555400561787
2026-10-11,Widget B,West,910,65,Male,3.130742722855263
2026-10-12,Widget B,North,249,36,Male,3.5549047289968785
2026-10-13,Widget D,East,759,23,Female,4.813280321737022
2026-10-14,Widget A,North,107,37,Male,1.4043543766968596
2026-10-15,Widget C,East,128,44,Female,2.23538909912648
2026-10-16,Widget C,North,395,60,Male,3.4454280523935297
2026-10-17,Widget D,North,820,54,Male,4.856216520525957
2026-10-18,Widget D,South,739,65,Female,1.3822977906504046
2026-10-19,Widget B,North,439,24,Female,1.0901968861203457
2026-10-20,Widget C,South,727,22,Female,1.222998393881312
2026-10-21,Widget A,West,538,28,Male,1.2096227458447952
2026-10-22,Widget D,West,243,32,Female,4.631263431109618
2026-10-23,Widget A,South,929,20,Male,3.885031631735299
2026-10-24,Widget A,South,846,22,Male,3.708425464785113
2026-10-25,Widget C,East,618,40,Female,3.090291281047238
2026-10-26,Widget C,East,144,54,Male,4.127810467888608
2026-10-27,Widget D,East,338,26,Female,1.6225919710463632
2026-10-28,Widget C,West,254,32,Male,2.5677647591537496
2026-10-29,Widget C,East,280,20,Female,2.960017003057374
2026-10-30,Widget C,North,314,46,Male,1.441637990706905
2026-10-31,Widget A,North,187,23,Male,2.678054837350068
2026-11-01,Widget D,East,355,34,Female,2.2660071170504814
2026-11-02,Widget B,North,610,43,Male,1.1423285831738506
2026-11-03,Widget A,West,172,38,Female,1.546941610916941
2026-11-04,Widget C,North,278,25,Male,4.056147292669888
2026-11-05,Widget A,West,311,38,Male,1.0721516380185778
2026-11-06,Widget C,South,904,28,Male,4.737013196385444
2026-11-07,Widget C,South,333,55,Female,1.3456985297889497
2026-11-08,Widget A,South,564,25,Female,4.196952376813833
2026-11-09,Widget D,South,850,59,Female,4.594466163773883
2026-11-10,Widget C,North,322,41,Female,4.764542339401789
2026-11-11,Widget D,East,730,52,Female,4.46990809398389
2026-11-12,Widget B,North,924,31,Male,2.150200157701773
2026-11-13,Widget C,West,363,31,Male,2.332348525353908
2026-11-14,Widget D,North,306,27,Female,2.706182794440304
2026-11-15,Widget D,North,706,29,Male,1.5571867576284033
2026-11-16,Widget B,West,984,55,Male,1.0890898202688954
2026-11-17,Widget D,South,833,61,Male,4.476486457124139
2026-11-18,Widget D,South,465,63,Male,3.2165148648418254
2026-11-19,Widget B,South,375,51,Female,3.4348917687128653
2026-11-20,Widget C,East,479,58,Male,4.707953899271182
2026-11-21,Widget D,West,842,27,Female,3.6604807124544627
2026-11-22,Widget D,West,408,34,Female,3.7634140173592536
2026-11-23,Widget D,North,730,34,Male,4.147874593746969
2026-11-24,Widget A,East,367,20,Female,1.4653937994296151
2026-11-25,Widget B,South,884,48,Male,2.440648612855166
2026-11-26,Widget A,East,163,68,Male,4.872831710813465
2026-11-27,Widget B,West,909,18,Male,4.691720312402426
2026-11-28,Widget C,West,449,29,Female,4.536301185240739
2026-11-29,Widget C,North,593,56,Female,2.80835404135589
2026-11-30,Widget D,North,622,21,Female,4.428771814347223
2026-12-01,Widget B,West,197,59,Male,1.1935835277830624
2026-12-02,Widget C,South,170,30,Male,1.5940696970284698
2026-12-03,Widget B,South,463,51,Male,2.6558707939362165
2026-12-04,Widget C,East,669,59,Female,2.9335682667285057
2026-12-05,Widget A,West,901,38,Male,2.0540286140834274
2026-12-06,Widget C,West,862,39,Male,2.42590668339115
2026-12-07,Widget A,South,375,21,Female,1.651104404101475
2026-12-08,Widget C,South,149,35,Female,2.9565361268636288
2026-12-09,Widget D,West,457,22,Female,4.1753731714714455
2026-12-10,Widget A,North,827,36,Male,3.645441574645223
2026-12-11,Widget C,West,663,19,Male,1.431168989462165
2026-12-12,Widget D,West,882,29,Male,2.9503264135868643
2026-12-13,Widget A,South,584,34,Female,3.7905855311188996
2026-12-14,Widget D,South,183,27,Female,3.1195811862157647
2026-12-15,Widget B,North,998,51,Female,2.566702386142196
2026-12-16,Widget B,North,904,23,Female,3.4876576851355128
2026-12-17,Widget A,East,737,25,Male,4.874554661201103
2026-12-18,Widget C,West,907,68,Male,1.379631639064312
2026-12-19,Widget A,South,683,28,Male,2.5600642429902427
2026-12-20,Widget D,North,395,29,Male,2.6264234121843826
2026-12-21,Widget C,East,335,26,Male,3.307869241873484
2026-12-22,Widget B,East,155,19,Male,1.6086984075276716
2026-12-23,Widget C,South,459,25,Male,1.7065721194818781
2026-12-24,Widget B,South,209,28,Male,2.1414455439914186
2026-12-25,Widget C,East,291,53,Female,4.823480173074078
2026-12-26,Widget C,North,192,27,Female,3.9364343249236105
2026-12-27,Widget C,East,961,38,Male,3.646773206766013
2026-12-28,Widget D,West,667,37,Female,4.267830749577049
2026-12-29,Widget D,West,159,65,Male,1.5103058756667718
2026-12-30,Widget A,South,749,25,Male,4.437331278895007
2026-12-31,Widget A,North,138,53,Female,3.379330855550016
2027-01-01,Widget B,North,639,46,Male,2.341316029835742
2027-01-02,Widget D,West,148,59,Male,4.263421022982762
2027-01-03,Widget B,East,519,29,Male,4.210258137394496
2027-01-04,Widget A,South,736,31,Male,4.3828343268669085
2027-01-05,Widget B,East,112,65,Male,1.4620716004279286
2027-01-06,Widget A,East,135,67,Male,4.877444979983104
2027-01-07,Widget D,East,200,38,Male,4.838504615158925
2027-01-08,Widget C,North,893,39,Female,2.429878582006966
2027-01-09,Widget D,West,185,38,Female,1.2635760728476786
2027-01-10,Widget B,North,615,61,Male,1.6682226778751428
2027-01-11,Widget B,West,322,67,Female,4.971323301778789
2027-01-12,Widget D,South,437,47,Male,3.2520517726866522
2027-01-13,Widget D,South,265,56,Male,2.426487195304208
2027-01-14,Widget A,East,482,37,Male,2.1528107754001553
2027-01-15,Widget B,West,955,41,Male,2.02796694124379
2027-01-16,Widget B,West,994,40,Female,3.6566110602179283
2027-01-17,Widget D,West,475,24,Female,2.677551326078744
2027-01-18,Widget C,East,570,26,Female,4.861642797474446
2027-01-19,Widget B,East,889,18,Female,3.735372122581446
2027-01-20,Widget C,South,741,43,Male,4.168178364195844
2027-01-21,Widget D,North,130,55,Female,2.1709661943326397
2027-01-22,Widget D,West,474,55,Male,1.3167456364345034
2027-01-23,Widget A,West,110,61,Male,2.951291349527524
2027-01-24,Widget B,North,401,39,Female,2.258326186184909
2027-01-25,Widget C,West,195,61,Male,1.8083326600316947
2027-01-26,Widget A,East,289,27,Female,4.810568523203445
2027-01-27,Widget B,East,552,23,Female,2.775952857368121
2027-01-28,Widget A,West,291,34,Female,1.6988343681951426
2027-01-29,Widget D,East,585,68,Female,1.7946026107245565
2027-01-30,Widget B,East,365,67,Female,2.122838969858376
2027-01-31,Widget A,West,523,55,Male,4.997265072758851
2027-02-01,Widget A,South,227,41,Female,2.0720460020783893
2027-02-02,Widget C,North,337,68,Female,2.3152072183138146
2027-02-03,Widget A,East,454,27,Male,3.6373125119360057
2027-02-04,Widget B,South,211,25,Female,2.175845505641193
2027-02-05,Widget B,East,927,38,Female,1.8632170042387735
2027-02-06,Widget C,East,545,23,Male,1.6345487465983948
2027-02-07,Widget B,North,442,38,Male,2.2507306601111687
2027-02-08,Widget D,East,244,56,Female,1.423662758515094
2027-02-09,Widget B,North,164,41,Male,1.0745863456591316
2027-02-10,Widget B,North,346,50,Female,4.218566789338709
2027-02-11,Widget A,North,834,35,Male,1.5515797696583062
2027-02-12,Widget A,South,589,45,Female,4.103907399260969
2027-02-13,Widget B,West,924,69,Female,4.190169915946639
2027-02-14,Widget C,South,538,49,Female,3.1516781053169725
2027-02-15,Widget A,West,205,29,Male,2.2387278332518057
2027-02-16,Widget C,West,280,65,Female,1.5801309349995538
2027-02-17,Widget B,North,283,59,Male,3.9472204268839963
2027-02-18,Widget B,East,325,44,Female,3.405547943927144
2027-02-19,Widget D,North,876,27,Female,3.6218138259742565
2027-02-20,Widget A,East,889,63,Female,1.0346763593805242
2027-02-21,Widget B,West,188,69,Female,4.710068062831298
2027-02-22,Widget D,North,787,59,Female,1.265160749786201
2027-02-23,Widget A,East,629,49,Male,2.4672235405600227
2027-02-24,Widget B,South,470,59,Male,2.610846598606801
2027-02-25,Widget B,East,498,43,Male,1.0054220979917954
2027-02-26,Widget A,North,205,42,Female,2.9883572374031884
2027-02-27,Widget A,South,370,28,Female,4.01123597804404
2027-02-28,Widget A,East,930,40,Male,4.293074612459089
2027-03-01,Widget B,East,602,51,Female,4.517587973223538
2027-03-02,Widget B,East,778,69,Female,2.950875473261478
2027-03-03,Widget D,East,624,57,Female,3.522544762118602
2027-03-04,Widget C,East,948,40,Male,1.318078853185995
2027-03-05,Widget A,South,131,46,Male,2.9521528971269997
2027-03-06,Widget B,West,492,48,Male,1.619263019486941
